Title,Description,Vintage,Dataset Name,Dataset Type,Geography List,Variable List,Group List,SortList,Examples,Developer Documentation,API Base URL,Survey,Subtype1,Subtype2,Subtype3,Month,identifier,id_name,SurveyID,Has Example,Has Sort,Has Geography
Health Care and Social Assistance: Subject Series - Misc Subjects: Receipts/Revenue by Type of Patient Care for the U.S.: 2012,Health Care and Social Assistance: Subject Series - Misc Subjects: Receipts/Revenue by Type of Patient Care for the U.S.: 2012.,2012.0,ecnpatient,Aggregate,http://api.census.gov/data/2012/ecnpatient/geography.html,http://api.census.gov/data/2012/ecnpatient/variables.html,http://api.census.gov/data/2012/ecnpatient/groups.html,http://api.census.gov/data/2012/ecnpatient/sorts.html,http://api.census.gov/data/2012/ecnpatient/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2012/ecnpatient,ecnpatient,,,,,https://api.census.gov/data/id/ECNPATIENT2012,ECNPATIENT2012,ECNPATIENT2012,Has Example,No Sort,Has Geography
Wholesale Trade: Subject Series - Misc Subjects: Petroleum Bulk Storage Capacity by Type of Facility and Type of Product for States: 2012,Wholesale Trade: Subject Series - Misc Subjects: Petroleum Bulk Storage Capacity by Type of Facility and Type of Product for States: 2012.,2012.0,ecnpetrfac,Aggregate,http://api.census.gov/data/2012/ecnpetrfac/geography.html,http://api.census.gov/data/2012/ecnpetrfac/variables.html,http://api.census.gov/data/2012/ecnpetrfac/groups.html,http://api.census.gov/data/2012/ecnpetrfac/sorts.html,http://api.census.gov/data/2012/ecnpetrfac/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2012/ecnpetrfac,ecnpetrfac,,,,,https://api.census.gov/data/id/ECNPETRFAC2012,ECNPETRFAC2012,ECNPETRFAC2012,Has Example,No Sort,Has Geography
Wholesale Trade: Subject Series - Misc Subjects: Petroleum Bulk Storage Capacity by Type of Product and Storage Capacity Size for States: 2012,Wholesale Trade: Subject Series - Misc Subjects: Petroleum Bulk Storage Capacity by Type of Product and Storage Capacity Size for States: 2012.,2012.0,ecnpetrprod,Aggregate,http://api.census.gov/data/2012/ecnpetrprod/geography.html,http://api.census.gov/data/2012/ecnpetrprod/variables.html,http://api.census.gov/data/2012/ecnpetrprod/groups.html,http://api.census.gov/data/2012/ecnpetrprod/sorts.html,http://api.census.gov/data/2012/ecnpetrprod/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2012/ecnpetrprod,ecnpetrprod,,,,,https://api.census.gov/data/id/ECNPETRPROD2012,ECNPETRPROD2012,ECNPETRPROD2012,Has Example,No Sort,Has Geography
Wholesale Trade: Subject Series - Misc Subjects: Primary Method of Receiving Petroleum Bulk Liquid Products for States: 2012,Wholesale Trade: Subject Series - Misc Subjects: Primary Method of Receiving Petroleum Bulk Liquid Products for States: 2012.,2012.0,ecnpetrrec,Aggregate,http://api.census.gov/data/2012/ecnpetrrec/geography.html,http://api.census.gov/data/2012/ecnpetrrec/variables.html,http://api.census.gov/data/2012/ecnpetrrec/groups.html,http://api.census.gov/data/2012/ecnpetrrec/sorts.html,http://api.census.gov/data/2012/ecnpetrrec/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2012/ecnpetrrec,ecnpetrrec,,,,,https://api.census.gov/data/id/ECNPETRREC2012,ECNPETRREC2012,ECNPETRREC2012,Has Example,No Sort,Has Geography
Wholesale Trade: Subject Series - Misc Subjects: Petroleum Bulk Storage Capacity by Type of Station by Type of Product for States: 2012,Wholesale Trade: Subject Series - Misc Subjects: Petroleum Bulk Storage Capacity by Type of Station by Type of Product for States: 2012.,2012.0,ecnpetrstat,Aggregate,http://api.census.gov/data/2012/ecnpetrstat/geography.html,http://api.census.gov/data/2012/ecnpetrstat/variables.html,http://api.census.gov/data/2012/ecnpetrstat/groups.html,http://api.census.gov/data/2012/ecnpetrstat/sorts.html,http://api.census.gov/data/2012/ecnpetrstat/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2012/ecnpetrstat,ecnpetrstat,,,,,https://api.census.gov/data/id/ECNPETRSTAT2012,ECNPETRSTAT2012,ECNPETRSTAT2012,Has Example,No Sort,Has Geography
Wholesale Trade: Subject Series - Misc Subjects: Gross Profit and its Components for Merchant Wholesalers for the U.S.: 2012,Wholesale Trade: Subject Series - Misc Subjects: Gross Profit and its Components for Merchant Wholesalers for the U.S.: 2012.,2012.0,ecnprofit,Aggregate,http://api.census.gov/data/2012/ecnprofit/geography.html,http://api.census.gov/data/2012/ecnprofit/variables.html,http://api.census.gov/data/2012/ecnprofit/groups.html,http://api.census.gov/data/2012/ecnprofit/sorts.html,http://api.census.gov/data/2012/ecnprofit/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2012/ecnprofit,ecnprofit,,,,,https://api.census.gov/data/id/ECNPROFIT2012,ECNPROFIT2012,ECNPROFIT2012,Has Example,No Sort,Has Geography
Utilities: Subject Series - Misc Subjects: Cost of Purchased Electricity for Resale by Utilities for the U.S: 2012,Utilities: Subject Series - Misc Subjects: Cost of Purchased Electricity for Resale by Utilities for the U.S.: 2012.,2012.0,ecnpurelec,Aggregate,http://api.census.gov/data/2012/ecnpurelec/geography.html,http://api.census.gov/data/2012/ecnpurelec/variables.html,http://api.census.gov/data/2012/ecnpurelec/groups.html,http://api.census.gov/data/2012/ecnpurelec/sorts.html,http://api.census.gov/data/2012/ecnpurelec/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2012/ecnpurelec,ecnpurelec,,,,,https://api.census.gov/data/id/ECNPURELEC2012,ECNPURELEC2012,ECNPURELEC2012,Has Example,No Sort,Has Geography
Transportation and Warehousing: Subject Series - Misc Subjects: Cost of Purchased Transportation by Mode of Shipping for the U.S. and States: 2012,Transportation and Warehousing: Subject Series - Misc Subjects: Cost of Purchased Transportation by Mode of Shipping for the U.S. and States: 2012.,2012.0,ecnpurmode,Aggregate,http://api.census.gov/data/2012/ecnpurmode/geography.html,http://api.census.gov/data/2012/ecnpurmode/variables.html,http://api.census.gov/data/2012/ecnpurmode/groups.html,http://api.census.gov/data/2012/ecnpurmode/sorts.html,http://api.census.gov/data/2012/ecnpurmode/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2012/ecnpurmode,ecnpurmode,,,,,https://api.census.gov/data/id/ECNPURMODE2012,ECNPURMODE2012,ECNPURMODE2012,Has Example,No Sort,Has Geography
Management of Companies and Enterprises: Subject Series - Miscellaneous Subjects: Summary Statistics for Research and Development Acquisition for Selected Industries for the U.S.: 2012,Management of Companies and Enterprises: Subject Series - Miscellaneous Subjects: Summary Statistics for Research and Development Acquisition for Selected Industries for the U.S.: 2012.,2012.0,ecnrdacq,Aggregate,http://api.census.gov/data/2012/ecnrdacq/geography.html,http://api.census.gov/data/2012/ecnrdacq/variables.html,http://api.census.gov/data/2012/ecnrdacq/groups.html,http://api.census.gov/data/2012/ecnrdacq/sorts.html,http://api.census.gov/data/2012/ecnrdacq/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2012/ecnrdacq,ecnrdacq,,,,,https://api.census.gov/data/id/ECNRDACQ2012,ECNRDACQ2012,ECNRDACQ2012,Has Example,No Sort,Has Geography
"Management of Companies and Enterprises: Subject Series - Misc Subjects: Research and Development for Corporate, Subsidiary, and Regional Managing Offices for the U.S.: 2012","Management of Companies and Enterprises: Subject Series - Misc Subjects: Research and Development for Corporate, Subsidiary, and Regional Managing Offices for the U.S.: 2012.",2012.0,ecnrdofc,Aggregate,http://api.census.gov/data/2012/ecnrdofc/geography.html,http://api.census.gov/data/2012/ecnrdofc/variables.html,http://api.census.gov/data/2012/ecnrdofc/groups.html,http://api.census.gov/data/2012/ecnrdofc/sorts.html,http://api.census.gov/data/2012/ecnrdofc/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2012/ecnrdofc,ecnrdofc,,,,,https://api.census.gov/data/id/ECNRDOFC2012,ECNRDOFC2012,ECNRDOFC2012,Has Example,No Sort,Has Geography
Accommodation and Food Services: Subject Series - Misc Subjects: Seating Capacity for the U.S. and States: 2012,Accommodation and Food Services: Subject Series - Misc Subjects: Seating Capacity for the U.S. and States: 2012.,2012.0,ecnseat,Aggregate,http://api.census.gov/data/2012/ecnseat/geography.html,http://api.census.gov/data/2012/ecnseat/variables.html,http://api.census.gov/data/2012/ecnseat/groups.html,http://api.census.gov/data/2012/ecnseat/sorts.html,http://api.census.gov/data/2012/ecnseat/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2012/ecnseat,ecnseat,,,,,https://api.census.gov/data/id/ECNSEAT2012,ECNSEAT2012,ECNSEAT2012,Has Example,No Sort,Has Geography
2012 Economic Census - Economic Census US Economic Data by Size Category,"The Economic Census is the U.S. Government's official five-year measure of American business and the economy. It is conducted by the U.S. Census Bureau, and response is required by law. In October through December of the census year, forms are sent out to nearly 4 million businesses, including large, medium and small companies representing all U.S. locations and industries. Respondents were asked to provide a range of operational and performance data for their companies.",2012.0,ecnsize,Aggregate,http://api.census.gov/data/2012/ecnsize/geography.html,http://api.census.gov/data/2012/ecnsize/variables.html,http://api.census.gov/data/2012/ecnsize/groups.html,http://api.census.gov/data/2012/ecnsize/sorts.html,http://api.census.gov/data/2012/ecnsize/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2012/ecnsize,ecnsize,,,,,https://api.census.gov/data/id/ECNSIZE2012,ECNSIZE2012,ECNSIZE2012,Has Example,No Sort,Has Geography
Health Care and Social Assistance: Subject Series - Misc Subjects: Receipts/Revenue by Type of Social Assistance for the U.S.: 2012,Health Care and Social Assistance: Subject Series - Misc Subjects: Receipts/Revenue by Type of Social Assistance for the U.S.: 2012.,2012.0,ecnsocial,Aggregate,http://api.census.gov/data/2012/ecnsocial/geography.html,http://api.census.gov/data/2012/ecnsocial/variables.html,http://api.census.gov/data/2012/ecnsocial/groups.html,http://api.census.gov/data/2012/ecnsocial/sorts.html,http://api.census.gov/data/2012/ecnsocial/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2012/ecnsocial,ecnsocial,,,,,https://api.census.gov/data/id/ECNSOCIAL2012,ECNSOCIAL2012,ECNSOCIAL2012,Has Example,No Sort,Has Geography
Mining: Geographic Area Series: Industry Statistics by Type of Operation for the State or Offshore Area: 2012,"This dataset presents statistics for Mining: Summary Statistics by Type of Operation for the U.S., States, and Offshore Areas",2012.0,ecntype,Aggregate,http://api.census.gov/data/2012/ecntype/geography.html,http://api.census.gov/data/2012/ecntype/variables.html,http://api.census.gov/data/2012/ecntype/groups.html,http://api.census.gov/data/2012/ecntype/sorts.html,http://api.census.gov/data/2012/ecntype/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2012/ecntype,ecntype,,,,,https://api.census.gov/data/id/ECNTYPE2012,ECNTYPE2012,ECNTYPE2012,Has Example,No Sort,Has Geography
Wholesale Trade: Subject Series - Misc Subjects: Detailed Type of Operation for the U.S.: 2012,Wholesale Trade: Subject Series - Misc Subjects: Detailed Type of Operation for the U.S.: 2012.,2012.0,ecntypop,Aggregate,http://api.census.gov/data/2012/ecntypop/geography.html,http://api.census.gov/data/2012/ecntypop/variables.html,http://api.census.gov/data/2012/ecntypop/groups.html,http://api.census.gov/data/2012/ecntypop/sorts.html,http://api.census.gov/data/2012/ecntypop/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2012/ecntypop,ecntypop,,,,,https://api.census.gov/data/id/ECNTYPOP2012,ECNTYPOP2012,ECNTYPOP2012,Has Example,No Sort,Has Geography
Construction: Summary Series: General Summary: Value of Construction Work  for Location of Construction Work by Subsectors and Industries for U.S. and States: 2012,Construction: Summary Series: General Summary: Value of Construction Work  for Location of Construction Work by Subsectors and Industries for U.S. and States: 2012.,2012.0,ecnvalcon,Aggregate,http://api.census.gov/data/2012/ecnvalcon/geography.html,http://api.census.gov/data/2012/ecnvalcon/variables.html,http://api.census.gov/data/2012/ecnvalcon/groups.html,http://api.census.gov/data/2012/ecnvalcon/sorts.html,http://api.census.gov/data/2012/ecnvalcon/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2012/ecnvalcon,ecnvalcon,,,,,https://api.census.gov/data/id/ECNVALCON2012,ECNVALCON2012,ECNVALCON2012,Has Example,No Sort,Has Geography
2012 Economic Census - All Sectors: Economy-Wide Key Statistics,"The Economic Census is the U.S. Government's official five-year measure of American business and the economy. It is conducted by the U.S. Census Bureau, and response is required by law.
In October through December 2012, forms were sent out to nearly 4 million businesses, including large, medium and small companies representing all U.S. locations and industries. Respondents were asked to provide a range of operational and performance data for their companies.",2012.0,ewks,Aggregate,http://api.census.gov/data/2012/ewks/geography.html,http://api.census.gov/data/2012/ewks/variables.html,http://api.census.gov/data/2012/ewks/groups.html,http://api.census.gov/data/2012/ewks/sorts.html,http://api.census.gov/data/2012/ewks/examples.html,http://www.census.gov/developer/,http://api.census.gov/data/2012/ewks,ewks,,,,,http://api.census.gov/data/id/EWKS2012,EWKS2012,EWKS2012,Has Example,No Sort,Has Geography
Annual Economic Surveys: Nonemployer Statistics,"Nonemployer Statistics is an annual series that provides subnational economic data for businesses that have no paid employees and are subject to federal income tax, and have receipts of $1,000 or more ($1 or more for the Construction sector). The data consist of the number of businesses and total receipts by industry. Data are published by legal form of organization (U.S. and state only) and receipts-size class of establishments (U.S. level only).",2012.0,nonemp,Aggregate,http://api.census.gov/data/2012/nonemp/geography.html,http://api.census.gov/data/2012/nonemp/variables.html,http://api.census.gov/data/2012/nonemp/groups.html,http://api.census.gov/data/2012/nonemp/sorts.html,http://api.census.gov/data/2012/nonemp/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2012/nonemp,nonemp,,,,,https://api.census.gov/data/id/NONEMP2012,NONEMP2012,NONEMP2012,Has Example,No Sort,Has Geography
2012 National Population Projections: Projected Births,"Projected Births by Sex, Race, and Hispanic Origin for the United States: 2012 to 2060 

File: 2012 National Population Projections

Source: U.S. Census Bureau, Population Division
Release Date: December 2012

NOTE: 
Hispanic origin is considered an ethnicity, not a race. Hispanics may be of any race. 

The projections generally do not precisely agree with population estimates available elsewhere on the Census Bureau website for methodological reasons. Where both estimates and projections are available for a given time reference, we recommend that you use the population estimates as the measure of the current population. 

For detailed information about the methods used to create the population projections, see  http://www.census.gov/population/projections/methodology/.

***

The U.S. Census Bureau periodically produces projections of the United States resident population by age, sex, race, and Hispanic origin. Population projections are estimates of the population for future dates. They are typically based on an estimated population consistent with the most recent decennial census and are produced using the cohort-component method. Projections illustrate possible courses of population change based on assumptions about future births, deaths, net international migration, and domestic migration. In some cases, several series of projections are produced based on alternative assumptions for future fertility, life expectancy, net international migration, and (for state-level projections) state-to-state or domestic migration.

Additional information is available on the Population Projections website: http://www.census.gov/population/projections/.",2012.0,popproj›births,Aggregate,http://api.census.gov/data/2012/popproj/births/geography.html,http://api.census.gov/data/2012/popproj/births/variables.html,http://api.census.gov/data/2012/popproj/births/groups.html,http://api.census.gov/data/2012/popproj/births/sorts.html,http://api.census.gov/data/2012/popproj/births/examples.html,http://www.census.gov/developer/,http://api.census.gov/data/2012/popproj/births,popproj,births,,,,http://api.census.gov/data/id/POPPROJBirths2012,POPPROJBirths2012,POPPROJBirths2012,Has Example,No Sort,No Geography
